Method:,Hadamard 1,,
1035.773614,1.096143,374438.000000,30008.000000
1039.556029,1.095502,370584.000000,29743.000000
1043.334123,1.094876,367475.000000,29536.000000
1047.107895,1.092631,364330.000000,29435.000000
1052.132869,1.092288,359009.000000,29028.000000
1055.896557,1.090876,356290.000000,28902.000000
1059.655924,1.089206,354149.000000,28839.000000
1063.410969,1.088620,351795.000000,28686.000000
1067.161692,1.088694,349463.000000,28491.000000
1070.908094,1.088561,347652.000000,28352.000000
1074.650174,1.089286,346034.000000,28173.000000
1078.387933,1.089003,344815.000000,28092.000000
1082.121369,1.088975,343958.000000,28024.000000
1085.850485,1.088685,343127.000000,27975.000000
1089.575278,1.088517,343191.000000,27991.000000
1093.295750,1.091176,344015.000000,27887.000000
1097.011900,1.090162,344296.000000,27975.000000
1101.960045,1.090229,345137.000000,28039.000000
1105.666111,1.092809,346153.000000,27955.000000
1109.367856,1.094301,346661.000000,27900.000000
1113.065279,1.095403,347841.000000,27924.000000
1116.758381,1.095362,348929.000000,28014.000000
1120.447161,1.101950,350595.000000,27724.000000
1124.131619,1.110859,352040.000000,27273.000000
1127.811756,1.124066,353928.000000,26598.000000
1131.487571,1.140851,355980.000000,25738.000000
1135.159064,1.162674,357920.000000,24610.000000
1138.826236,1.183102,360493.000000,23648.000000
1142.489086,1.199078,363800.000000,23003.000000
1147.366164,1.219295,368112.000000,22217.000000
1151.018930,1.231183,371448.000000,21813.000000
1154.667374,1.244395,375777.000000,21406.000000
1158.311497,1.251388,380111.000000,21307.000000
1161.951299,1.257027,384988.000000,21302.000000
1165.586779,1.261518,389793.000000,21346.000000
1169.217937,1.263999,395608.000000,21541.000000
1172.844773,1.262430,401940.000000,21965.000000
1176.467288,1.264247,408458.000000,22228.000000
1180.085481,1.262737,415500.000000,22690.000000
1183.699353,1.262513,423175.000000,23121.000000
1187.308903,1.258562,431167.000000,23773.000000
1190.914131,1.253822,439458.000000,24496.000000
1195.714379,1.253516,450819.000000,25147.000000
1199.309524,1.252831,460669.000000,25737.000000
1202.900347,1.252564,471029.000000,26332.000000
1206.486848,1.252591,480916.000000,26883.000000
1210.069027,1.253997,491861.000000,27406.000000
1213.646885,1.253599,503550.000000,28083.000000
1217.220421,1.250082,515976.000000,29010.000000
1220.789636,1.246496,526727.000000,29860.000000
1224.354529,1.241489,537290.000000,30812.000000
1227.915100,1.235813,549160.000000,31907.000000
1231.471350,1.230538,561812.000000,33041.000000
1235.023278,1.228010,574865.000000,34006.000000
1239.752460,1.222565,589855.000000,35333.000000
1243.294304,1.221742,602768.000000,36175.000000
1246.831827,1.218895,616327.000000,37232.000000
1250.365028,1.216731,628780.000000,38174.000000
1253.893907,1.216162,640245.000000,38921.000000
1257.418465,1.216773,652792.000000,39628.000000
1260.938701,1.216574,665945.000000,40445.000000
1264.454615,1.217783,678287.000000,41080.000000
1267.966208,1.218793,690806.000000,41741.000000
1271.473479,1.220293,704539.000000,42424.000000
1274.976429,1.222112,718686.000000,43095.000000
1278.475056,1.223331,732831.000000,43820.000000
1281.969363,1.227531,745575.000000,44153.000000
1286.621715,1.231851,764267.000000,44812.000000
1290.105938,1.235946,774383.000000,44979.000000
1293.585838,1.242539,783466.000000,44821.000000
1297.061417,1.247454,792419.000000,44823.000000
1300.532675,1.253747,802228.000000,44725.000000
1303.999611,1.259995,810668.000000,44550.000000
1307.462225,1.268434,816703.000000,44018.000000
1310.920518,1.275717,823212.000000,43631.000000
1314.374489,1.283851,830491.000000,43200.000000
1317.824138,1.293275,836234.000000,42565.000000
1321.269466,1.302965,840134.000000,41820.000000
1324.710472,1.313618,843025.000000,40947.000000
1328.147156,1.320899,846348.000000,40425.000000
1332.722679,1.333016,850466.000000,39504.000000
1336.149280,1.342548,851778.000000,38706.000000
1339.571559,1.348149,852802.000000,38256.000000
1342.989516,1.355382,853887.000000,37672.000000
1346.403152,1.361726,855068.000000,37177.000000
1349.812466,1.364904,853771.000000,36850.000000
1353.217459,1.369606,852103.000000,36382.000000
1356.618129,1.370863,851003.000000,36230.000000
1360.014478,1.374407,849616.000000,35877.000000
1363.406506,1.377127,847186.000000,35551.000000
1366.794212,1.379008,845120.000000,35311.000000
1370.177596,1.381850,844187.000000,35042.000000
1374.682052,1.384057,841418.000000,34750.000000
1378.055353,1.385287,837589.000000,34494.000000
1381.424332,1.386876,835101.000000,34266.000000
1384.788989,1.387385,832957.000000,34138.000000
1388.149324,1.389150,830471.000000,33898.000000
1391.505338,1.389125,826502.000000,33738.000000
1394.857030,1.389123,822727.000000,33584.000000
1398.204401,1.389129,819381.000000,33447.000000
1401.547450,1.387979,815212.000000,33365.000000
1404.886177,1.388609,810816.000000,33137.000000
1408.220583,1.387942,807007.000000,33032.000000
1411.550667,1.389021,803845.000000,32821.000000
1414.876429,1.388972,800571.000000,32691.000000
1419.304056,1.386682,795411.000000,32652.000000
1422.619735,1.388762,791863.000000,32351.000000
1425.931092,1.388954,789812.000000,32253.000000
1429.238127,1.388515,787498.000000,32191.000000
1432.540841,1.388295,784703.000000,32093.000000
1435.839233,1.387502,781539.000000,32022.000000
1439.133303,1.387174,779314.000000,31955.000000
1442.423052,1.387517,776294.000000,31806.000000
1445.708479,1.387246,773371.000000,31706.000000
1448.989585,1.389209,769695.000000,31413.000000
1452.266369,1.388101,767073.000000,31386.000000
1455.538831,1.387763,762960.000000,31242.000000
1459.895391,1.388748,757300.000000,30940.000000
1463.157769,1.389517,753568.000000,30733.000000
1466.415826,1.390402,749404.000000,30501.000000
1469.669561,1.389600,743755.000000,30327.000000
1472.918975,1.389365,738352.000000,30123.000000
1476.164067,1.388783,733201.000000,29953.000000
1479.404837,1.389889,727341.000000,29638.000000
1482.641285,1.389673,722073.000000,29438.000000
1485.873412,1.389549,716423.000000,29216.000000
1489.101218,1.390188,710602.000000,28936.000000
1492.324701,1.390832,704918.000000,28662.000000
1495.543863,1.391321,699704.000000,28418.000000
1498.758704,1.390740,694048.000000,28226.000000
1503.038435,1.391094,685926.000000,27873.000000
1506.243191,1.391285,680148.000000,27626.000000
1509.443626,1.395362,674608.000000,27145.000000
1512.639740,1.395265,668544.000000,26907.000000
1515.831531,1.395208,662594.000000,26671.000000
1519.019001,1.396855,656483.000000,26325.000000
1522.202150,1.395563,650629.000000,26168.000000
1525.380976,1.397927,645306.000000,25813.000000
1528.555481,1.395712,639735.000000,25721.000000
1531.725665,1.401013,634020.000000,25182.000000
1534.891527,1.400462,627659.000000,24961.000000
1538.053067,1.401352,622269.000000,24696.000000
1542.261731,1.399460,615200.000000,24522.000000
1545.413188,1.399136,609827.000000,24326.000000
1548.560322,1.401673,603717.000000,23942.000000
1551.703135,1.401747,598019.000000,23712.000000
1554.841627,1.402923,592181.000000,23417.000000
1557.975797,1.404132,586908.000000,23144.000000
1561.105645,1.404246,581634.000000,22930.000000
1564.231171,1.404756,575359.000000,22656.000000
1567.352376,1.406403,569413.000000,22337.000000
1570.469260,1.405513,564381.000000,22185.000000
1573.581821,1.406543,559167.000000,21928.000000
1576.690061,1.406135,552834.000000,21700.000000
1579.793979,1.404757,545902.000000,21496.000000
1583.925815,1.406135,538160.000000,21124.000000
1587.019649,1.407600,531798.000000,20804.000000
1590.109162,1.405359,525069.000000,20647.000000
1593.194353,1.401810,517012.000000,20497.000000
1596.275223,1.399949,509702.000000,20294.000000
1599.351771,1.401368,501846.000000,19916.000000
1602.423997,1.400358,494194.000000,19658.000000
1605.491902,1.401517,486692.000000,19308.000000
1608.555485,1.399552,478573.000000,19072.000000
1611.614747,1.399314,470336.000000,18754.000000
1614.669686,1.397562,461923.000000,18493.000000
1617.720304,1.394924,453440.000000,18264.000000
1621.781073,1.394208,442060.000000,17835.000000
1624.821607,1.393435,433505.000000,17521.000000
1627.857820,1.390896,424533.000000,17259.000000
1630.889711,1.391370,415861.000000,16888.000000
1633.917280,1.387297,406856.000000,16678.000000
1636.940528,1.384866,398326.000000,16420.000000
1639.959454,1.382669,388738.000000,16106.000000
1642.974059,1.380013,379099.000000,15803.000000
1645.984342,1.378123,369021.000000,15450.000000
1648.990303,1.375944,358096.000000,15068.000000
1651.991942,1.368805,345876.000000,14795.000000
1654.989260,1.362867,330871.000000,14348.000000
1657.982257,1.354674,313599.000000,13858.000000
1661.966196,1.330771,285561.000000,13333.000000
1664.949108,1.313798,259848.000000,12616.000000
1667.927699,1.288172,231057.000000,11900.000000
1670.901969,1.266906,201989.000000,10925.000000
1673.871916,1.243206,173597.000000,9916.000000
1676.837542,1.218680,147503.000000,8915.000000
1679.798846,1.207645,124801.000000,7737.000000
1682.755829,1.198032,105329.000000,6676.000000
1685.708490,1.208283,89413.000000,5535.000000
1688.656830,1.210513,76575.000000,4716.000000
1691.600847,1.224136,66181.000000,3950.000000
1694.540543,1.233768,57404.000000,3351.000000
1698.453416,1.263144,47491.000000,2591.000000
1701.383028,1.243773,41703.000000,2379.000000
