Method:,Hadamard 1,,
1374.682052,1.312143,841418.000000,41008.000000
1378.055353,1.316682,837589.000000,40397.000000
1381.424332,1.317351,835101.000000,40215.000000
1384.788989,1.319780,832957.000000,39888.000000
1388.149324,1.321147,830471.000000,39644.000000
1391.505338,1.322741,826502.000000,39310.000000
1394.857030,1.322624,822727.000000,39141.000000
1398.204401,1.322689,819381.000000,38976.000000
1401.547450,1.322640,815212.000000,38782.000000
1404.886177,1.323653,810816.000000,38483.000000
1408.220583,1.322919,807007.000000,38367.000000
1411.550667,1.323393,803845.000000,38175.000000
1414.876429,1.324268,800571.000000,37943.000000
1419.304056,1.322870,795411.000000,37820.000000
1422.619735,1.323682,791863.000000,37581.000000
1425.931092,1.324432,789812.000000,37419.000000
1429.238127,1.325286,787498.000000,37236.000000
1432.540841,1.324723,784703.000000,37152.000000
1435.839233,1.323881,781539.000000,37074.000000
1439.133303,1.324192,779314.000000,36942.000000
1442.423052,1.325384,776294.000000,36698.000000
1445.708479,1.324302,773371.000000,36651.000000
1448.989585,1.324562,769695.000000,36455.000000
1452.266369,1.325110,767073.000000,36285.000000
1455.538831,1.324898,762960.000000,36108.000000
1459.895391,1.326867,757300.000000,35678.000000
1463.157769,1.325770,753568.000000,35592.000000
1466.415826,1.328618,749404.000000,35164.000000
1469.669561,1.327275,743755.000000,35007.000000
1472.918975,1.327346,738352.000000,34747.000000
1476.164067,1.327920,733201.000000,34459.000000
1479.404837,1.327788,727341.000000,34194.000000
1482.641285,1.329061,722073.000000,33847.000000
1485.873412,1.329373,716423.000000,33558.000000
1489.101218,1.329561,710602.000000,33271.000000
1492.324701,1.328744,704918.000000,33067.000000
1495.543863,1.331950,699704.000000,32581.000000
1498.758704,1.332510,694048.000000,32276.000000
1503.038435,1.333181,685926.000000,31849.000000
1506.243191,1.334527,680148.000000,31483.000000
1509.443626,1.334716,674608.000000,31213.000000
1512.639740,1.335326,668544.000000,30889.000000
1515.831531,1.335171,662594.000000,30625.000000
1519.019001,1.337303,656483.000000,30194.000000
1522.202150,1.337764,650629.000000,29893.000000
1525.380976,1.340371,645306.000000,29471.000000
1528.555481,1.340156,639735.000000,29231.000000
1531.725665,1.341957,634020.000000,28850.000000
1534.891527,1.341829,627659.000000,28569.000000
1538.053067,1.342837,622269.000000,28258.000000
1542.261731,1.344113,615200.000000,27855.000000
1545.413188,1.343229,609827.000000,27668.000000
1548.560322,1.345515,603717.000000,27247.000000
1551.703135,1.345239,598019.000000,27007.000000
1554.841627,1.345781,592181.000000,26710.000000
1557.975797,1.345865,586908.000000,26467.000000
1561.105645,1.347760,581634.000000,26115.000000
1564.231171,1.351716,575359.000000,25599.000000
1567.352376,1.348836,569413.000000,25503.000000
1570.469260,1.348143,564381.000000,25318.000000
1573.581821,1.351796,559167.000000,24874.000000
1576.690061,1.350214,552834.000000,24682.000000
1579.793979,1.350099,545902.000000,24379.000000
1583.925815,1.351951,538160.000000,23931.000000
1587.019649,1.351989,531798.000000,23646.000000
1590.109162,1.351093,525069.000000,23395.000000
1593.194353,1.348800,517012.000000,23158.000000
1596.275223,1.347348,509702.000000,22907.000000
1599.351771,1.346558,501846.000000,22595.000000
1602.423997,1.347232,494194.000000,22216.000000
1605.491902,1.346235,486692.000000,21929.000000
1608.555485,1.344711,478573.000000,21639.000000
1611.614747,1.345540,470336.000000,21226.000000
1614.669686,1.344610,461923.000000,20891.000000
1617.720304,1.345381,453440.000000,20471.000000
1621.781073,1.343215,442060.000000,20057.000000
1624.821607,1.337160,433505.000000,19945.000000
1627.857820,1.336942,424533.000000,19542.000000
1630.889711,1.335556,415861.000000,19204.000000
1633.917280,1.333278,406856.000000,18887.000000
1636.940528,1.329630,398326.000000,18647.000000
1639.959454,1.330374,388738.000000,18167.000000
1642.974059,1.325997,379099.000000,17896.000000
1645.984342,1.326427,369021.000000,17403.000000
1648.990303,1.322250,358096.000000,17051.000000
1651.991942,1.320700,345876.000000,16528.000000
1654.989260,1.314888,330871.000000,16024.000000
1657.982257,1.304477,313599.000000,15556.000000
1661.966196,1.289062,285561.000000,14677.000000
1664.949108,1.275344,259848.000000,13784.000000
1667.927699,1.259813,231057.000000,12703.000000
1670.901969,1.241469,201989.000000,11584.000000
1673.871916,1.230942,173597.000000,10200.000000
1676.837542,1.220437,147503.000000,8879.000000
1679.798846,1.213807,124801.000000,7628.000000
1682.755829,1.223690,105329.000000,6293.000000
1685.708490,1.217642,89413.000000,5417.000000
1688.656830,1.224741,76575.000000,4564.000000
1691.600847,1.249957,66181.000000,3722.000000
1694.540543,1.243863,57404.000000,3274.000000
1698.453416,1.274694,47491.000000,2523.000000
1701.383028,1.281910,41703.000000,2179.000000
