Method:,Hadamard 1,,
1448.989585,1.389666,769695.000000,31380.000000
1452.266369,1.388738,767073.000000,31340.000000
1455.538831,1.390021,762960.000000,31080.000000
1459.895391,1.390675,757300.000000,30803.000000
1463.157769,1.389489,753568.000000,30735.000000
1466.415826,1.392629,749404.000000,30345.000000
1469.669561,1.392157,743755.000000,30149.000000
1472.918975,1.392099,738352.000000,29934.000000
1476.164067,1.390745,733201.000000,29818.000000
1479.404837,1.391548,727341.000000,29525.000000
1482.641285,1.391788,722073.000000,29295.000000
1485.873412,1.391336,716423.000000,29096.000000
1489.101218,1.392943,710602.000000,28753.000000
1492.324701,1.393461,704918.000000,28489.000000
1495.543863,1.394357,699704.000000,28220.000000
1498.758704,1.393379,694048.000000,28055.000000
1503.038435,1.393296,685926.000000,27732.000000
1506.243191,1.393887,680148.000000,27461.000000
1509.443626,1.396643,674608.000000,27065.000000
1512.639740,1.394926,668544.000000,26928.000000
1515.831531,1.397167,662594.000000,26551.000000
1519.019001,1.397482,656483.000000,26287.000000
1522.202150,1.396044,650629.000000,26139.000000
1525.380976,1.398634,645306.000000,25771.000000
1528.555481,1.400091,639735.000000,25463.000000
1531.725665,1.401064,634020.000000,25179.000000
1534.891527,1.400218,627659.000000,24975.000000
1538.053067,1.400157,622269.000000,24764.000000
1542.261731,1.401911,615200.000000,24384.000000
1545.413188,1.402254,609827.000000,24152.000000
1548.560322,1.403309,603717.000000,23852.000000
1551.703135,1.403435,598019.000000,23620.000000
1554.841627,1.404558,592181.000000,23329.000000
1557.975797,1.406899,586908.000000,22997.000000
1561.105645,1.406144,581634.000000,22830.000000
1564.231171,1.406100,575359.000000,22586.000000
1567.352376,1.409114,569413.000000,22198.000000
1570.469260,1.409426,564381.000000,21986.000000
1573.581821,1.409324,559167.000000,21788.000000
1576.690061,1.406555,552834.000000,21679.000000
1579.793979,1.406620,545902.000000,21404.000000
1583.925815,1.410038,538160.000000,20935.000000
1587.019649,1.408018,531798.000000,20784.000000
1590.109162,1.406602,525069.000000,20588.000000
1593.194353,1.405064,517012.000000,20344.000000
1596.275223,1.401814,509702.000000,20207.000000
1599.351771,1.402394,501846.000000,19869.000000
1602.423997,1.401841,494194.000000,19591.000000
1605.491902,1.401517,486692.000000,19308.000000
1608.555485,1.401240,478573.000000,18998.000000
1611.614747,1.401566,470336.000000,18657.000000
1614.669686,1.398408,461923.000000,18457.000000
1617.720304,1.398889,453440.000000,18098.000000
1621.781073,1.397680,442060.000000,17693.000000
1624.821607,1.391605,433505.000000,17595.000000
1627.857820,1.389740,424533.000000,17305.000000
1630.889711,1.392013,415861.000000,16863.000000
1633.917280,1.389568,406856.000000,16591.000000
1636.940528,1.386270,398326.000000,16367.000000
1639.959454,1.385483,388738.000000,16002.000000
1642.974059,1.386269,379099.000000,15577.000000
1645.984342,1.379615,369021.000000,15397.000000
1648.990303,1.376723,358096.000000,15041.000000
1651.991942,1.370452,345876.000000,14739.000000
1654.989260,1.362716,330871.000000,14353.000000
1657.982257,1.352860,313599.000000,13916.000000
1661.966196,1.331717,285561.000000,13304.000000
1664.949108,1.310369,259848.000000,12716.000000
1667.927699,1.282192,231057.000000,12065.000000
1670.901969,1.253096,201989.000000,11278.000000
1673.871916,1.229285,173597.000000,10239.000000
1676.837542,1.206621,147503.000000,9166.000000
1679.798846,1.192857,124801.000000,8005.000000
1682.755829,1.184077,105329.000000,6894.000000
1685.708490,1.182763,89413.000000,5870.000000
1688.656830,1.183903,76575.000000,5014.000000
1691.600847,1.206575,66181.000000,4113.000000
1694.540543,1.214130,57404.000000,3506.000000
1698.453416,1.214813,47491.000000,2896.000000
1701.383028,1.238872,41703.000000,2406.000000
