Method:,Hadamard 1,,
1297.061417,1.248822,792419.000000,44682.000000
1300.532675,1.252593,802228.000000,44844.000000
1303.999611,1.260503,810668.000000,44498.000000
1307.462225,1.269273,816703.000000,43933.000000
1310.920518,1.276933,823212.000000,43509.000000
1314.374489,1.284848,830491.000000,43101.000000
1317.824138,1.293500,836234.000000,42543.000000
1321.269466,1.304452,840134.000000,41677.000000
1324.710472,1.313258,843025.000000,40981.000000
1328.147156,1.322406,846348.000000,40285.000000
1332.722679,1.334062,850466.000000,39409.000000
1336.149280,1.342346,851778.000000,38724.000000
1339.571559,1.349729,852802.000000,38117.000000
1342.989516,1.356444,853887.000000,37580.000000
1346.403152,1.362416,855068.000000,37118.000000
1349.812466,1.366545,853771.000000,36711.000000
1353.217459,1.370095,852103.000000,36341.000000
1356.618129,1.372412,851003.000000,36101.000000
1360.014478,1.375146,849616.000000,35816.000000
1363.406506,1.378595,847186.000000,35431.000000
1366.794212,1.379882,845120.000000,35240.000000
1370.177596,1.382557,844187.000000,34985.000000
1374.682052,1.384833,841418.000000,34688.000000
1378.055353,1.385426,837589.000000,34483.000000
1381.424332,1.387281,835101.000000,34234.000000
1384.788989,1.389898,832957.000000,33941.000000
1388.149324,1.389022,830471.000000,33908.000000
1391.505338,1.390104,826502.000000,33662.000000
1394.857030,1.390470,822727.000000,33480.000000
1398.204401,1.390039,819381.000000,33377.000000
1401.547450,1.389139,815212.000000,33276.000000
1404.886177,1.389711,810816.000000,33053.000000
1408.220583,1.389338,807007.000000,32926.000000
1411.550667,1.389656,803845.000000,32773.000000
1414.876429,1.389743,800571.000000,32633.000000
1419.304056,1.388428,795411.000000,32521.000000
1422.619735,1.390268,791863.000000,32239.000000
1425.931092,1.390437,789812.000000,32143.000000
1429.238127,1.390137,787498.000000,32071.000000
1432.540841,1.389569,784703.000000,31999.000000
1435.839233,1.388684,781539.000000,31935.000000
1439.133303,1.389682,779314.000000,31771.000000
1442.423052,1.389200,776294.000000,31683.000000
1445.708479,1.389072,773371.000000,31573.000000
1448.989585,1.388450,769695.000000,31468.000000
1452.266369,1.389265,767073.000000,31302.000000
1455.538831,1.388821,762960.000000,31166.000000
1459.895391,1.388677,757300.000000,30945.000000
1463.157769,1.389094,753568.000000,30763.000000
1466.415826,1.389620,749404.000000,30556.000000
1469.669561,1.391049,743755.000000,30226.000000
1472.918975,1.391316,738352.000000,29988.000000
1476.164067,1.389073,733201.000000,29933.000000
1479.404837,1.388718,727341.000000,29718.000000
1482.641285,1.390042,722073.000000,29413.000000
1485.873412,1.390650,716423.000000,29142.000000
1489.101218,1.390653,710602.000000,28905.000000
1492.324701,1.391332,704918.000000,28629.000000
1495.543863,1.391199,699704.000000,28426.000000
1498.758704,1.391603,694048.000000,28170.000000
1503.038435,1.392217,685926.000000,27801.000000
1506.243191,1.394029,680148.000000,27452.000000
1509.443626,1.395266,674608.000000,27151.000000
1512.639740,1.394974,668544.000000,26925.000000
1515.831531,1.393972,662594.000000,26747.000000
1519.019001,1.394929,656483.000000,26442.000000
1522.202150,1.396227,650629.000000,26128.000000
1525.380976,1.397255,645306.000000,25853.000000
1528.555481,1.397184,639735.000000,25634.000000
1531.725665,1.400599,634020.000000,25206.000000
1534.891527,1.400218,627659.000000,24975.000000
1538.053067,1.400614,622269.000000,24738.000000
1542.261731,1.400968,615200.000000,24437.000000
1545.413188,1.402290,609827.000000,24150.000000
1548.560322,1.402690,603717.000000,23886.000000
1551.703135,1.402095,598019.000000,23693.000000
1554.841627,1.402089,592181.000000,23462.000000
1557.975797,1.403344,586908.000000,23186.000000
1561.105645,1.402865,581634.000000,23003.000000
1564.231171,1.406908,575359.000000,22544.000000
1567.352376,1.403670,569413.000000,22478.000000
1570.469260,1.408952,564381.000000,22010.000000
1573.581821,1.405988,559167.000000,21956.000000
1576.690061,1.407217,552834.000000,21646.000000
1579.793979,1.404939,545902.000000,21487.000000
1583.925815,1.406423,538160.000000,21110.000000
1587.019649,1.405704,531798.000000,20895.000000
1590.109162,1.404288,525069.000000,20698.000000
1593.194353,1.404126,517012.000000,20388.000000
1596.275223,1.403235,509702.000000,20141.000000
1599.351771,1.401194,501846.000000,19924.000000
1602.423997,1.403151,494194.000000,19532.000000
1605.491902,1.400932,486692.000000,19334.000000
1608.555485,1.398915,478573.000000,19100.000000
1611.614747,1.401613,470336.000000,18655.000000
1614.669686,1.395617,461923.000000,18576.000000
1617.720304,1.396854,453440.000000,18183.000000
1621.781073,1.395037,442060.000000,17801.000000
1624.821607,1.392099,433505.000000,17575.000000
1627.857820,1.390644,424533.000000,17269.000000
1630.889711,1.390060,415861.000000,16939.000000
1633.917280,1.388993,406856.000000,16613.000000
1636.940528,1.385024,398326.000000,16414.000000
1639.959454,1.383155,388738.000000,16088.000000
1642.974059,1.384016,379099.000000,15658.000000
1645.984342,1.378235,369021.000000,15446.000000
1648.990303,1.375138,358096.000000,15096.000000
1651.991942,1.373172,345876.000000,14647.000000
1654.989260,1.363807,330871.000000,14317.000000
1657.982257,1.352361,313599.000000,13932.000000
1661.966196,1.331325,285561.000000,13316.000000
1664.949108,1.313007,259848.000000,12639.000000
1667.927699,1.289049,231057.000000,11876.000000
1670.901969,1.261416,201989.000000,11064.000000
1673.871916,1.242462,173597.000000,9933.000000
1676.837542,1.217318,147503.000000,8943.000000
1679.798846,1.209897,124801.000000,7697.000000
1682.755829,1.207834,105329.000000,6527.000000
1685.708490,1.209068,89413.000000,5525.000000
1688.656830,1.209134,76575.000000,4731.000000
1691.600847,1.229335,66181.000000,3903.000000
1694.540543,1.238066,57404.000000,3318.000000
1698.453416,1.256986,47491.000000,2628.000000
1701.383028,1.266251,41703.000000,2259.000000
