Method:,Hadamard 1,,
1596.275223,1.456433,509702.000000,17819.000000
1599.351771,1.459049,501846.000000,17439.000000
1602.423997,1.459785,494194.000000,17144.000000
1605.491902,1.457572,486692.000000,16970.000000
1608.555485,1.458221,478573.000000,16662.000000
1611.614747,1.456348,470336.000000,16446.000000
1614.669686,1.454947,461923.000000,16204.000000
1617.720304,1.455259,453440.000000,15895.000000
1621.781073,1.454198,442060.000000,15534.000000
1624.821607,1.448009,433505.000000,15452.000000
1627.857820,1.447413,424533.000000,15153.000000
1630.889711,1.449303,415861.000000,14779.000000
1633.917280,1.447474,406856.000000,14520.000000
1636.940528,1.442963,398326.000000,14364.000000
1639.959454,1.441116,388738.000000,14078.000000
1642.974059,1.440798,379099.000000,13739.000000
1645.984342,1.436878,369021.000000,13495.000000
1648.990303,1.431096,358096.000000,13271.000000
1651.991942,1.425913,345876.000000,12972.000000
1654.989260,1.414455,330871.000000,12741.000000
1657.982257,1.410264,313599.000000,12193.000000
1661.966196,1.392178,285561.000000,11575.000000
1664.949108,1.369710,259848.000000,11092.000000
1667.927699,1.344312,231057.000000,10457.000000
1670.901969,1.327056,201989.000000,9512.000000
1673.871916,1.310532,173597.000000,8492.000000
1676.837542,1.284742,147503.000000,7657.000000
1679.798846,1.277926,124801.000000,6581.000000
1682.755829,1.270730,105329.000000,5647.000000
1685.708490,1.276815,89413.000000,4727.000000
1688.656830,1.278782,76575.000000,4030.000000
1691.600847,1.285186,66181.000000,3432.000000
1694.540543,1.306849,57404.000000,2832.000000
1698.453416,1.276246,47491.000000,2514.000000
1701.383028,1.298155,41703.000000,2099.000000
