Method:,Hadamard 1,,
1290.105938,1.248842,774383.000000,43663.000000
1293.585838,1.255351,783466.000000,43518.000000
1297.061417,1.260985,792419.000000,43448.000000
1300.532675,1.266668,802228.000000,43414.000000
1303.999611,1.273279,810668.000000,43208.000000
1307.462225,1.281270,816703.000000,42736.000000
1310.920518,1.290673,823212.000000,42154.000000
1314.374489,1.297380,830491.000000,41875.000000
1317.824138,1.305894,836234.000000,41346.000000
1321.269466,1.315160,840134.000000,40662.000000
1324.710472,1.322231,843025.000000,40143.000000
1328.147156,1.330413,846348.000000,39549.000000
1332.722679,1.338103,850466.000000,39044.000000
1336.149280,1.345024,851778.000000,38486.000000
1339.571559,1.351568,852802.000000,37956.000000
1342.989516,1.355117,853887.000000,37695.000000
1346.403152,1.359083,855068.000000,37404.000000
1349.812466,1.362882,853771.000000,37022.000000
1353.217459,1.364149,852103.000000,36842.000000
1356.618129,1.366070,851003.000000,36632.000000
1360.014478,1.367370,849616.000000,36463.000000
1363.406506,1.371302,847186.000000,36031.000000
1366.794212,1.371897,845120.000000,35894.000000
1370.177596,1.373843,844187.000000,35694.000000
1374.682052,1.374771,841418.000000,35501.000000
1378.055353,1.375355,837589.000000,35292.000000
1381.424332,1.376271,835101.000000,35113.000000
1384.788989,1.378133,832957.000000,34873.000000
1388.149324,1.376773,830471.000000,34878.000000
1391.505338,1.377290,826502.000000,34670.000000
1394.857030,1.378016,822727.000000,34454.000000
1398.204401,1.375176,819381.000000,34539.000000
1401.547450,1.376192,815212.000000,34283.000000
1404.886177,1.375722,810816.000000,34135.000000
1408.220583,1.376972,807007.000000,33877.000000
1411.550667,1.375922,803845.000000,33826.000000
1414.876429,1.375590,800571.000000,33714.000000
1419.304056,1.377392,795411.000000,33358.000000
1422.619735,1.377172,791863.000000,33226.000000
1425.931092,1.376373,789812.000000,33201.000000
1429.238127,1.376435,787498.000000,33099.000000
1432.540841,1.374982,784703.000000,33092.000000
1435.839233,1.375201,781539.000000,32942.000000
1439.133303,1.375217,779314.000000,32847.000000
1442.423052,1.374378,776294.000000,32783.000000
1445.708479,1.373628,773371.000000,32716.000000
1448.989585,1.374743,769695.000000,32477.000000
1452.266369,1.374184,767073.000000,32408.000000
1455.538831,1.374835,762960.000000,32186.000000
1459.895391,1.374661,757300.000000,31960.000000
1463.157769,1.374613,753568.000000,31806.000000
1466.415826,1.373958,749404.000000,31678.000000
1469.669561,1.374971,743755.000000,31366.000000
1472.918975,1.375238,738352.000000,31119.000000
1476.164067,1.374885,733201.000000,30927.000000
1479.404837,1.376329,727341.000000,30578.000000
1482.641285,1.374980,722073.000000,30451.000000
1485.873412,1.375681,716423.000000,30164.000000
1489.101218,1.375607,710602.000000,29924.000000
1492.324701,1.375748,704918.000000,29675.000000
1495.543863,1.376537,699704.000000,29402.000000
1498.758704,1.377124,694048.000000,29125.000000
1503.038435,1.378486,685926.000000,28694.000000
1506.243191,1.378704,680148.000000,28438.000000
1509.443626,1.379758,674608.000000,28138.000000
1512.639740,1.378562,668544.000000,27962.000000
1515.831531,1.380590,662594.000000,27584.000000
1519.019001,1.379758,656483.000000,27382.000000
1522.202150,1.381761,650629.000000,27013.000000
1525.380976,1.384525,645306.000000,26622.000000
1528.555481,1.385335,639735.000000,26343.000000
1531.725665,1.385612,634020.000000,26091.000000
1534.891527,1.382333,627659.000000,26025.000000
1538.053067,1.384654,622269.000000,25664.000000
1542.261731,1.384953,615200.000000,25355.000000
1545.413188,1.385879,609827.000000,25080.000000
1548.560322,1.388066,603717.000000,24704.000000
1551.703135,1.388649,598019.000000,24438.000000
1554.841627,1.389843,592181.000000,24133.000000
1557.975797,1.389355,586908.000000,23945.000000
1561.105645,1.389498,581634.000000,23722.000000
1564.231171,1.390760,575359.000000,23398.000000
1567.352376,1.392097,569413.000000,23085.000000
1570.469260,1.390582,564381.000000,22961.000000
1573.581821,1.393049,559167.000000,22620.000000
1576.690061,1.391127,552834.000000,22463.000000
1579.793979,1.391467,545902.000000,22164.000000
1583.925815,1.393133,538160.000000,21766.000000
1587.019649,1.392582,531798.000000,21536.000000
1590.109162,1.391103,525069.000000,21336.000000
1593.194353,1.389280,517012.000000,21097.000000
1596.275223,1.387544,509702.000000,20882.000000
1599.351771,1.387463,501846.000000,20564.000000
1602.423997,1.388740,494194.000000,20191.000000
1605.491902,1.385877,486692.000000,20016.000000
1608.555485,1.385923,478573.000000,19680.000000
1611.614747,1.385660,470336.000000,19353.000000
1614.669686,1.383559,461923.000000,19099.000000
1617.720304,1.383009,453440.000000,18772.000000
1621.781073,1.379344,442060.000000,18456.000000
1624.821607,1.377352,433505.000000,18182.000000
1627.857820,1.376079,424533.000000,17858.000000
1630.889711,1.377128,415861.000000,17451.000000
1633.917280,1.374595,406856.000000,17173.000000
1636.940528,1.375576,398326.000000,16775.000000
1639.959454,1.367565,388738.000000,16676.000000
1642.974059,1.367205,379099.000000,16276.000000
1645.984342,1.361441,369021.000000,16055.000000
1648.990303,1.358930,358096.000000,15670.000000
1651.991942,1.355765,345876.000000,15246.000000
1654.989260,1.344988,330871.000000,14951.000000
1657.982257,1.334827,313599.000000,14506.000000
1661.966196,1.308610,285561.000000,14031.000000
1664.949108,1.288166,259848.000000,13383.000000
1667.927699,1.262660,231057.000000,12620.000000
1670.901969,1.231133,201989.000000,11863.000000
1673.871916,1.204112,173597.000000,10850.000000
1676.837542,1.176689,147503.000000,9820.000000
1679.798846,1.162478,124801.000000,8585.000000
1682.755829,1.150508,105329.000000,7448.000000
1685.708490,1.152474,89413.000000,6294.000000
1688.656830,1.159402,76575.000000,5305.000000
1691.600847,1.167424,66181.000000,4501.000000
1694.540543,1.188750,57404.000000,3717.000000
1698.453416,1.198767,47491.000000,3005.000000
1701.383028,1.208379,41703.000000,2581.000000
