Method:,Hadamard 1,,
1587.019649,1.408791,531798.000000,20747.000000
1590.109162,1.406792,525069.000000,20579.000000
1593.194353,1.402298,517012.000000,20474.000000
1596.275223,1.403494,509702.000000,20129.000000
1599.351771,1.402985,501846.000000,19842.000000
1602.423997,1.403930,494194.000000,19497.000000
1605.491902,1.402102,486692.000000,19282.000000
1608.555485,1.398869,478573.000000,19102.000000
1611.614747,1.400683,470336.000000,18695.000000
1614.669686,1.397562,461923.000000,18493.000000
1617.720304,1.399177,453440.000000,18086.000000
1621.781073,1.394964,442060.000000,17804.000000
1624.821607,1.394676,433505.000000,17471.000000
1627.857820,1.388412,424533.000000,17358.000000
1630.889711,1.394493,415861.000000,16767.000000
1633.917280,1.393328,406856.000000,16448.000000
1636.940528,1.390456,398326.000000,16210.000000
1639.959454,1.385564,388738.000000,15999.000000
1642.974059,1.382217,379099.000000,15723.000000
1645.984342,1.380830,369021.000000,15354.000000
1648.990303,1.376117,358096.000000,15062.000000
1651.991942,1.370836,345876.000000,14726.000000
1654.989260,1.365478,330871.000000,14262.000000
1657.982257,1.352579,313599.000000,13925.000000
1661.966196,1.333745,285561.000000,13242.000000
1664.949108,1.314211,259848.000000,12604.000000
1667.927699,1.290074,231057.000000,11848.000000
1670.901969,1.264093,201989.000000,10996.000000
1673.871916,1.242331,173597.000000,9936.000000
1676.837542,1.218923,147503.000000,8910.000000
1679.798846,1.210800,124801.000000,7681.000000
1682.755829,1.205512,105329.000000,6562.000000
1685.708490,1.210328,89413.000000,5509.000000
1688.656830,1.217663,76575.000000,4639.000000
1691.600847,1.224466,66181.000000,3947.000000
1694.540543,1.243068,57404.000000,3280.000000
1698.453416,1.263983,47491.000000,2586.000000
1701.383028,1.259953,41703.000000,2292.000000
