Method:,Hadamard 1,,
1224.354529,1.134668,537290.000000,39404.000000
1227.915100,1.151080,549160.000000,38781.000000
1231.471350,1.145765,561812.000000,40163.000000
1235.023278,1.138275,574865.000000,41811.000000
1239.752460,1.140053,589855.000000,42726.000000
1243.294304,1.135879,602768.000000,44083.000000
1246.831827,1.131285,616327.000000,45554.000000
1250.365028,1.135599,628780.000000,46015.000000
1253.893907,1.133030,640245.000000,47132.000000
1257.418465,1.137423,652792.000000,47572.000000
1260.938701,1.140689,665945.000000,48167.000000
1264.454615,1.130658,678287.000000,50206.000000
1267.966208,1.136030,690806.000000,50504.000000
1271.473479,1.137069,704539.000000,51385.000000
1274.976429,1.131412,718686.000000,53104.000000
1278.475056,1.148475,732831.000000,52063.000000
1281.969363,1.136198,745575.000000,54487.000000
1286.621715,1.140646,764267.000000,55284.000000
1290.105938,1.149257,774383.000000,54916.000000
1293.585838,1.145235,783466.000000,56077.000000
1297.061417,1.148516,792419.000000,56291.000000
1300.532675,1.146963,802228.000000,57192.000000
1303.999611,1.157841,810668.000000,56364.000000
1307.462225,1.162560,816703.000000,56170.000000
1310.920518,1.154170,823212.000000,57722.000000
1314.374489,1.177640,830491.000000,55169.000000
1317.824138,1.181594,836234.000000,55047.000000
1321.269466,1.187665,840134.000000,54536.000000
1324.710472,1.211050,843025.000000,51855.000000
1328.147156,1.218160,846348.000000,51214.000000
1332.722679,1.213528,850466.000000,52015.000000
1336.149280,1.240263,851778.000000,48985.000000
1339.571559,1.245151,852802.000000,48495.000000
1342.989516,1.259709,853887.000000,46956.000000
1346.403152,1.274629,855068.000000,45433.000000
1349.812466,1.284947,853771.000000,44299.000000
1353.217459,1.322887,852103.000000,40514.000000
1356.618129,1.294900,851003.000000,43155.000000
1360.014478,1.306367,849616.000000,41962.000000
1363.406506,1.298855,847186.000000,42572.000000
1366.794212,1.305005,845120.000000,41871.000000
1370.177596,1.311289,844187.000000,41224.000000
1374.682052,1.316850,841418.000000,40566.000000
1378.055353,1.312967,837589.000000,40744.000000
1381.424332,1.317870,835101.000000,40167.000000
1384.788989,1.334227,832957.000000,38583.000000
1388.149324,1.320425,830471.000000,39710.000000
1391.505338,1.326870,826502.000000,38938.000000
1394.857030,1.318538,822727.000000,39511.000000
1398.204401,1.319624,819381.000000,39252.000000
1401.547450,1.320529,815212.000000,38971.000000
1404.886177,1.353127,810816.000000,35958.000000
1408.220583,1.335669,807007.000000,37257.000000
1411.550667,1.325823,803845.000000,37962.000000
1414.876429,1.327220,800571.000000,37686.000000
1419.304056,1.335039,795411.000000,36775.000000
1422.619735,1.325419,791863.000000,37431.000000
1425.931092,1.323968,789812.000000,37459.000000
1429.238127,1.323424,787498.000000,37396.000000
1432.540841,1.326562,784703.000000,36995.000000
1435.839233,1.336371,781539.000000,36023.000000
1439.133303,1.321286,779314.000000,37190.000000
1442.423052,1.330335,776294.000000,36282.000000
1445.708479,1.300509,773371.000000,38715.000000
1448.989585,1.318986,769695.000000,36926.000000
1452.266369,1.321261,767073.000000,36608.000000
1455.538831,1.371756,762960.000000,32415.000000
1459.895391,1.319864,757300.000000,36258.000000
1463.157769,1.340160,753568.000000,34432.000000
1466.415826,1.323071,749404.000000,35616.000000
1469.669561,1.332253,743755.000000,34608.000000
1472.918975,1.327884,738352.000000,34704.000000
1476.164067,1.334882,733201.000000,33911.000000
1479.404837,1.333799,727341.000000,33724.000000
1482.641285,1.328074,722073.000000,33924.000000
1485.873412,1.345564,716423.000000,32330.000000
1489.101218,1.338329,710602.000000,32606.000000
1492.324701,1.333684,704918.000000,32693.000000
1495.543863,1.343636,699704.000000,31716.000000
1498.758704,1.336987,694048.000000,31945.000000
1503.038435,1.339527,685926.000000,31387.000000
1506.243191,1.352697,680148.000000,30193.000000
1509.443626,1.340501,674608.000000,30800.000000
1512.639740,1.333264,668544.000000,31036.000000
1515.831531,1.354084,662594.000000,29320.000000
1519.019001,1.339235,656483.000000,30060.000000
1522.202150,1.336995,650629.000000,29946.000000
1525.380976,1.323505,645306.000000,30638.000000
1528.555481,1.348845,639735.000000,28652.000000
1531.725665,1.341385,634020.000000,28888.000000
1534.891527,1.329258,627659.000000,29408.000000
1538.053067,1.338890,622269.000000,28516.000000
1542.261731,1.342448,615200.000000,27962.000000
1545.413188,1.387840,609827.000000,24967.000000
1548.560322,1.358112,603717.000000,26468.000000
1551.703135,1.346656,598019.000000,26919.000000
1554.841627,1.378020,592181.000000,24799.000000
1557.975797,1.348070,586908.000000,26333.000000
1561.105645,1.359953,581634.000000,25392.000000
1564.231171,1.326986,575359.000000,27099.000000
1567.352376,1.356984,569413.000000,25029.000000
1570.469260,1.348881,564381.000000,25275.000000
1573.581821,1.367149,559167.000000,24010.000000
1576.690061,1.355597,552834.000000,24378.000000
1579.793979,1.353748,545902.000000,24175.000000
1583.925815,1.371816,538160.000000,22861.000000
1587.019649,1.354827,531798.000000,23492.000000
1590.109162,1.363063,525069.000000,22759.000000
1593.194353,1.423756,517012.000000,19487.000000
1596.275223,1.332074,509702.000000,23727.000000
1599.351771,1.366559,501846.000000,21578.000000
1602.423997,1.317485,494194.000000,23791.000000
1605.491902,1.340393,486692.000000,22226.000000
1608.555485,1.340298,478573.000000,21860.000000
1611.614747,1.291980,470336.000000,24012.000000
1614.669686,1.337620,461923.000000,21230.000000
1617.720304,1.323415,453440.000000,21533.000000
1621.781073,1.304799,442060.000000,21912.000000
1624.821607,1.349596,433505.000000,19382.000000
1627.857820,1.332674,424533.000000,19735.000000
1630.889711,1.338097,415861.000000,19092.000000
1633.917280,1.343421,406856.000000,18451.000000
1636.940528,1.346077,398326.000000,17954.000000
1639.959454,1.423671,388738.000000,14655.000000
1642.974059,1.328772,379099.000000,17782.000000
1645.984342,1.346838,369021.000000,16604.000000
1648.990303,1.337200,358096.000000,16474.000000
1651.991942,1.329593,345876.000000,16193.000000
1654.989260,1.306168,330871.000000,16349.000000
1657.982257,1.319502,313599.000000,15027.000000
1661.966196,1.293433,285561.000000,14530.000000
1664.949108,1.286449,259848.000000,13436.000000
1667.927699,1.157865,231057.000000,16064.000000
1670.901969,1.218576,201989.000000,12211.000000
1673.871916,1.203233,173597.000000,10872.000000
1676.837542,1.225059,147503.000000,8785.000000
1679.798846,1.214092,124801.000000,7623.000000
1682.755829,1.237432,105329.000000,6097.000000
1685.708490,1.381091,89413.000000,3718.000000
1688.656830,1.367155,76575.000000,3288.000000
1691.600847,1.261905,66181.000000,3621.000000
1694.540543,1.255696,57404.000000,3186.000000
1698.453416,1.223446,47491.000000,2839.000000
1701.383028,1.256555,41703.000000,2310.000000
